0.0983975,0.295808,220,2197
0.0992816,0.293988,220,2197
0.097109,0.293959,220,2197
0.0965655,0.293686,220,2197
0.0952316,0.296948,220,2197
0.0981431,0.295216,220,2197
0.103451,0.2951,221,2197
0.109929,0.293898,221,2197
0.117051,0.288728,221,2197
0.126171,0.286218,221,2197
0.130904,0.285363,221,2197
0.141062,0.281036,221,2197
0.147004,0.283546,221,2197
0.15708,0.284587,222,2197
0.162839,0.287677,222,2197
0.177589,0.293518,222,2197
0.187181,0.29566,222,2197
0.196354,0.29186,222,2197
0.205989,0.287356,223,2197
0.213406,0.29298,223,2197
0.223882,0.29795,223,2197
0.245304,0.311843,223,2197
0.268617,0.319983,224,2196
0.283125,0.323539,224,2196
0.301709,0.335626,225,2196
0.316127,0.345643,225,2196
0.334918,0.352287,225,2196
0.352114,0.363152,226,2195
0.370165,0.376746,226,2195
0.398417,0.384697,226,2195
0.420271,0.392922,227,2195
0.441281,0.400786,227,2195
0.465419,0.404933,228,2195
0.489363,0.413386,228,2194
0.508116,0.415132,229,2194
0.538776,0.422723,229,2194
0.565232,0.428574,230,2194
0.609821,0.437853,231,2194
0.637325,0.448769,231,2194
0.667444,0.453659,232,2194
0.69044,0.455099,232,2194
0.729437,0.454741,233,2194
0.77603,0.453981,234,2194
0.809513,0.447328,235,2194
0.832149,0.445089,235,2194
0.876237,0.44579,236,2194
0.905878,0.443905,237,2194
0.95452,0.443507,238,2194
1.00428,0.439761,239,2194
1.04126,0.434374,239,2194
1.09053,0.426662,240,2194
1.12754,0.427004,241,2194
1.16469,0.427268,242,2194
1.21044,0.4248,243,2194
1.24332,0.424022,243,2194
1.28999,0.415056,244,2194
1.34872,0.411182,245,2195
1.3907,0.413991,246,2194
1.43746,0.412426,247,2194
1.47632,0.410896,248,2195
1.50705,0.40746,249,2195
1.55134,0.406426,250,2195
1.61149,0.41298,251,2194
1.65233,0.417115,252,2194
1.70988,0.417107,253,2194
1.75475,0.421222,254,2194
1.79886,0.423121,254,2194
1.8449,0.425893,255,2194
1.87965,0.428896,256,2194
1.9357,0.436391,257,2194
1.99484,0.44822,258,2194
2.04081,0.463987,259,2193
2.07005,0.474601,260,2193
2.11926,0.48489,261,2193
2.15364,0.491893,262,2193
2.20027,0.505784,263,2193
2.2386,0.513638,263,2192
2.30062,0.540158,265,2192
2.34865,0.563075,265,2191
2.38596,0.57639,266,2191
2.4249,0.591097,267,2191
2.45904,0.601476,268,2191
2.493,0.611562,268,2191
2.55036,0.631676,270,2190
2.58295,0.647699,270,2190
2.64333,0.672318,271,2189
2.66974,0.686542,272,2189
2.72632,0.716057,273,2188
2.74973,0.738025,273,2188
2.80444,0.776068,275,2187
2.85071,0.800564,276,2187
2.896,0.82442,276,2186
2.93078,0.843445,277,2186
2.97996,0.878357,278,2185
3.01941,0.90768,279,2185
3.07977,0.941888,280,2184
3.13885,0.97145,281,2183
3.18364,0.993984,282,2183
3.22386,1.01641,283,2182
3.26698,1.0385,284,2182
3.30597,1.06282,285,2181
3.33746,1.07979,285,2181
3.41835,1.13457,287,2180
3.46132,1.16429,288,2179
3.50448,1.1877,289,2179
3.55608,1.21579,290,2178
3.59147,1.23642,290,2178
3.64874,1.28319,291,2177
3.69327,1.32624,292,2176
3.729,1.35848,293,2176
3.77353,1.39298,294,2175
3.81524,1.43134,295,2174
3.84678,1.45904,295,2174
3.89209,1.50064,296,2173
3.93839,1.54598,297,2172
3.96887,1.58017,298,2171
4.00852,1.6253,299,2170
4.0442,1.66795,299,2169
4.06798,1.70021,300,2169
4.10612,1.74811,301,2168
4.14778,1.79875,301,2167
4.18034,1.83945,302,2166
4.20129,1.872,303,2165
4.2241,1.93108,303,2164
4.25019,1.96572,304,2163
4.29737,2.02993,304,2162
4.3256,2.07492,305,2161
4.34796,2.11446,305,2160
4.36904,2.1642,306,2159
4.39274,2.21261,306,2158
4.42809,2.27246,307,2157
4.45046,2.314,308,2156
4.48032,2.3668,308,2155
4.50509,2.41363,309,2154
4.53032,2.46483,309,2153
4.54744,2.50681,309,2153
4.56025,2.54351,310,2152
4.58439,2.5991,310,2151
4.61943,2.66404,311,2149
4.64357,2.70861,311,2149
4.65553,2.74154,312,2148
4.6788,2.8026,312,2147
4.69248,2.84307,312,2146
4.71075,2.89903,313,2145
4.73609,2.96675,313,2143
4.75505,3.0122,314,2142
4.77611,3.06067,314,2142
4.79452,3.10584,314,2141
4.808,3.15458,315,2140
4.82044,3.20133,315,2139
4.83296,3.24389,315,2138
4.8553,3.31851,316,2136
4.87388,3.3736,316,2135
4.88807,3.41684,316,2134
4.9035,3.45483,317,2134
4.91554,3.51275,317,2132
4.92428,3.55886,317,2132
4.94131,3.63501,317,2130
4.96001,3.68821,318,2129
4.97645,3.73365,318,2128
4.98573,3.76913,318,2127
4.99327,3.82724,318,2126
5.00478,3.90012,319,2125
5.01483,3.94675,319,2124
5.03242,4.00046,319,2123
5.0436,4.04706,319,2122
5.04835,4.08202,319,2121
5.05752,4.13879,320,2120
5.07527,4.21336,320,2118
5.08522,4.25956,320,2118
5.09907,4.30922,320,2117
5.11096,4.35734,321,2116
5.12196,4.40485,321,2115
5.13179,4.45922,321,2114
5.14139,4.50548,321,2113
5.16042,4.57589,322,2111
5.17011,4.62875,322,2110
5.17798,4.6693,322,2109
5.1968,4.72169,322,2108
5.21064,4.77483,323,2107
5.21915,4.81725,323,2106
5.22738,4.8945,323,2105
5.24496,4.94905,323,2104
5.25717,4.99338,324,2103
5.26705,5.04278,324,2102
5.27427,5.09016,324,2101
5.28861,5.14257,324,2100
5.29973,5.19453,324,2099
5.3099,5.24228,325,2098
5.32545,5.30667,325,2097
5.33703,5.33727,325,2096
5.34955,5.39912,325,2095
5.35543,5.4437,326,2094
5.3698,5.50411,326,2093
5.38292,5.5767,326,2091
5.39207,5.62106,326,2090
5.40337,5.66085,327,2090
5.41298,5.72799,327,2088
5.41938,5.76912,327,2087
5.42514,5.82847,327,2086
5.43213,5.87948,327,2085
5.44122,5.94393,327,2084
5.45279,5.99838,328,2083
5.45968,6.04397,328,2082
5.46438,6.08654,328,2081
5.46328,6.15431,328,2080
5.46513,6.22507,328,2078
5.4758,6.27133,328,2077
5.49069,6.31373,328,2076
5.49831,6.3587,328,2076
5.49993,6.40265,328,2075
5.49594,6.47505,328,2073
5.4964,6.51514,328,2072
5.50236,6.54071,329,2072
5.50939,6.55488,329,2072
5.51338,6.56098,329,2072
5.51249,6.56642,329,2071
5.50912,6.57485,329,2071
5.49647,6.58681,328,2071
5.49282,6.59613,328,2071
5.49099,6.60504,328,2071
5.48766,6.6125,328,2070
5.4925,6.61472,328,2070
5.49859,6.61887,328,2070
5.50142,6.62453,329,2070
5.49961,6.63053,328,2070
5.4969,6.6365,328,2070
5.49578,6.63935,328,2070
5.49277,6.64267,328,2070
5.49418,6.64935,328,2070
5.49616,6.65169,328,2070
5.5056,6.66782,329,2069
5.5125,6.67908,329,2069
5.51962,6.68606,329,2069
5.52125,6.68981,329,2069
5.51901,6.7022,329,2069
5.52075,6.70517,329,2069
5.52654,6.71468,329,2068
5.53592,6.71912,329,2068
5.54593,6.71993,329,2068
5.56042,6.73211,330,2068
5.57412,6.74445,330,2068
5.58109,6.75621,330,2068
5.59393,6.77482,330,2067
5.61294,6.78596,331,2067
5.62912,6.79708,331,2067
5.64633,6.80249,331,2067
5.66182,6.81721,332,2066
5.67425,6.83164,332,2066
5.69569,6.85175,332,2066
5.71139,6.85892,333,2066
5.73617,6.85245,333,2066
5.76414,6.86246,334,2065
5.7874,6.87289,334,2065
5.80232,6.88458,335,2065
5.84122,6.90089,335,2065
5.86083,6.90417,336,2065
5.89232,6.91308,336,2064
5.92418,6.9242,337,2064
5.9486,6.93367,337,2064
5.97645,6.9373,338,2064
6.01108,6.94272,339,2064
6.03487,6.94848,339,2064
6.07402,6.95463,340,2064
6.11528,6.9588,341,2064
6.1408,6.96643,341,2063
6.15987,6.97184,342,2063
6.19537,6.98348,342,2063
6.22046,6.99293,343,2063
6.2515,7.00202,344,2063
6.30499,7.00926,345,2063
6.33925,7.01678,345,2062
6.38166,7.03602,346,2062
6.41875,7.05204,347,2062
6.44479,7.06654,347,2061
6.48328,7.08864,348,2061
6.50882,7.10328,349,2061
6.55778,7.12741,350,2060
6.60879,7.15604,351,2060
6.62886,7.16732,351,2059
6.66983,7.19148,352,2059
6.71386,7.22081,353,2058
6.73234,7.24266,353,2058
6.76734,7.2866,354,2057
6.79144,7.30947,354,2057
6.8378,7.34454,355,2056
6.86546,7.36151,356,2056
6.90266,7.39908,357,2055
6.93458,7.43816,357,2054
6.96158,7.47203,358,2053
6.9814,7.50405,358,2053
7.02364,7.55817,359,2052
7.0625,7.62277,360,2050
7.0821,7.6601,360,2050
7.11463,7.73967,361,2048
7.13669,7.79133,361,2047
7.16409,7.85144,362,2046
7.18418,7.90358,362,2045
7.20318,7.94913,363,2044
7.23024,8.02532,363,2042
7.24463,8.0688,363,2041
7.27657,8.13694,364,2040
7.29482,8.1914,364,2039
7.30353,8.23636,365,2038
7.30363,8.27842,365,2037
7.30231,8.319,365,2036
7.31885,8.37905,365,2035
7.33468,8.41457,365,2034
7.35234,8.46065,366,2034
7.35109,8.47894,366,2033
7.36293,8.54105,366,2032
7.36881,8.61098,366,2031
7.37793,8.67128,366,2029
7.38082,8.72463,366,2028
7.38623,8.77223,366,2027
7.40566,8.84647,367,2026
7.42067,8.89146,367,2025
7.41855,8.96644,367,2023
7.42258,9.02088,367,2022
7.41873,9.06716,367,2021
7.42641,9.11768,367,2020
7.43485,9.15927,367,2020
7.44163,9.20704,367,2019
7.44537,9.27849,367,2017
7.4535,9.33123,368,2016
7.45896,9.37887,368,2015
7.45908,9.43176,368,2014
7.45609,9.49326,368,2013
7.45443,9.53563,368,2012
7.45364,9.60377,368,2011
7.45806,9.65387,368,2010
7.45778,9.72294,368,2008
7.45785,9.78401,368,2007
7.45229,9.83111,368,2006
7.44663,9.86802,367,2005
7.43847,9.93032,367,2004
7.43078,9.97272,367,2003
7.4302,10.0404,367,2002
7.43246,10.091,367,2001
7.43274,10.139,367,2000
7.43071,10.1945,367,1999
7.42714,10.2464,367,1998
7.42358,10.2889,367,1997
7.41646,10.3474,367,1996
7.40772,10.4197,367,1994
7.40273,10.4623,367,1993
7.39797,10.5117,366,1993
7.39448,10.5638,366,1991
7.39134,10.6184,366,1990
7.38551,10.682,366,1989
7.37655,10.7437,366,1988
7.37236,10.7916,366,1987
7.36745,10.8296,366,1986
7.36046,10.8987,366,1985
7.35889,10.9407,366,1984
7.34904,11.0053,365,1983
7.33507,11.0759,365,1981
7.3282,11.1208,365,1980
7.32628,11.1732,365,1979
7.32266,11.2141,365,1978
7.32384,11.2642,365,1977
7.31963,11.3086,365,1977
7.31178,11.3468,365,1976
7.29939,11.4105,364,1975
7.29585,11.4502,364,1974
7.293,11.5093,364,1973
7.27973,11.5842,364,1971
7.27346,11.6348,364,1970
7.27177,11.6924,364,1969
7.26861,11.7467,364,1968
7.26454,11.7921,364,1967
7.2563,11.8493,364,1966
7.24609,11.9159,363,1964
7.23877,11.9604,363,1964
7.23381,12.011,363,1963
7.22392,12.0517,363,1962
7.22076,12.0861,363,1961
7.21765,12.1448,363,1960
7.20783,12.1871,363,1959
7.20047,12.2576,363,1958
7.19329,12.311,362,1957
7.18692,12.3694,362,1955
7.18423,12.4174,362,1954
7.179,12.4619,362,1954
7.17296,12.5344,362,1952
7.16691,12.5853,362,1951
7.1618,12.6412,362,1950
7.16302,12.6916,362,1949
7.16562,12.7353,362,1948
7.15839,12.7961,362,1947
7.15172,12.8383,362,1946
7.1445,12.9088,361,1945
7.1413,12.9612,361,1944
7.13767,13.0027,361,1943
7.13511,13.056,361,1942
7.12788,13.1042,361,1941
7.12319,13.141,361,1940
7.12181,13.2069,361,1939
7.11761,13.2599,361,1938
7.11727,13.3032,361,1937
7.11909,13.3451,361,1936
7.11863,13.4112,361,1935
7.11418,13.4859,361,1933
7.11601,13.5314,361,1932
7.11543,13.5818,361,1931
7.11255,13.6404,361,1930
7.11111,13.6849,361,1929
7.11095,13.7481,361,1928
7.10779,13.8272,361,1926
7.10641,13.8764,361,1925
7.1066,13.9177,361,1924
7.10682,13.9894,361,1923
7.10474,14.0308,361,1922
7.10196,14.1011,361,1921
7.11047,14.1553,361,1920
7.10762,14.1969,361,1919
7.10592,14.2345,361,1918
7.08136,14.3917,360,1915
7.07905,14.4228,360,1914
7.08424,14.4718,360,1913
7.08349,14.5218,360,1912
7.08269,14.5748,360,1911
7.08188,14.6288,360,1910
7.08134,14.6648,360,1909
7.08149,14.7218,360,1908
7.08165,14.7778,360,1907
7.0828,14.8349,360,1906
7.08394,14.8919,360,1905
7.0851,14.9479,360,1904
7.08825,15.005,360,1903
7.08966,15.044,360,1902
7.09282,15.1,360,1901
7.09597,15.1571,360,1900
7.09911,15.2142,360,1898
7.10127,15.2702,361,1897
7.10442,15.3272,361,1896
7.10758,15.3833,361,1895
7.11001,15.4213,361,1894
7.11315,15.4784,361,1893
7.11631,15.5344,361,1892
7.11946,15.5915,361,1891
7.1226,15.6486,361,1890
7.12576,15.7046,361,1889
7.12891,15.7617,361,1888
7.13136,15.7987,361,1887
7.1345,15.8558,361,1886
7.13766,15.9118,361,1885
7.14082,15.9679,361,1883
7.14497,16.0249,361,1882
7.14811,16.082,361,1881
7.15127,16.138,362,1880
7.1537,16.1761,362,1879
7.15685,16.2331,362,1878
7.16001,16.2892,362,1877
7.16415,16.3463,362,1876
7.16731,16.4023,362,1875
7.17046,16.4594,362,1874
7.17362,16.5154,362,1872
7.17605,16.5535,362,1872
7.17921,16.6095,362,1871
7.18235,16.6666,362,1869
7.1865,16.7236,362,1868
7.18966,16.7797,362,1867
7.1928,16.8367,362,1866
7.19596,16.8928,362,1865
7.19839,16.9308,362,1864
7.20155,16.9869,363,1863
7.2047,17.0439,363,1862
7.20786,17.1,363,1861
7.211,17.157,363,1860
7.21417,17.2131,363,1858
7.21831,17.2702,363,1857
7.21974,17.3082,363,1857
7.2229,17.3643,363,1855
7.22705,17.4213,363,1854
7.23019,17.4784,363,1853
7.23335,17.5344,363,1852
7.23651,17.5905,363,1851
7.24066,17.6475,363,1850
7.24209,17.6856,363,1849
7.24625,17.7416,363,1848
7.24939,17.7987,363,1847
7.25254,17.8558,364,1846
7.2557,17.9118,364,1845
7.25886,17.9679,364,1843
7.262,18.0249,364,1842
7.26443,18.063,364,1841
7.26758,18.12,364,1840
7.27074,18.1761,364,1839
7.27388,18.2331,364,1838
7.27704,18.2892,364,1837
7.2812,18.3452,364,1836
7.28435,18.4023,364,1835
7.28678,18.4403,364,1834
7.28994,18.4964,364,1833
7.29308,18.5534,364,1832
7.29624,18.6095,364,1831
7.29941,18.6655,364,1829
7.30255,18.7226,365,1828
7.30671,18.7787,365,1827
7.30814,18.8167,365,1826
7.31129,18.8737,365,1825
7.31443,18.9308,365,1824
7.31758,18.9879,365,1823
7.32174,19.0439,365,1822
7.3249,19.1,365,1821
7.32804,19.157,365,1820
7.33049,19.1941,365,1819
7.33463,19.2511,365,1818
7.33778,19.3082,365,1817
7.34094,19.3642,365,1815
7.34508,19.4213,365,1814
7.34824,19.4774,365,1813
7.35139,19.5344,366,1812
7.35383,19.5715,366,1811
7.35798,19.6285,366,1810
7.36112,19.6856,366,1809
7.36428,19.7416,366,1808
7.36743,19.7987,366,1807
7.37059,19.8547,366,1806
7.37473,19.9118,366,1805
7.37718,19.9489,366,1804
7.38032,20.0059,366,1803
7.38448,20.062,366,1802
7.38763,20.119,366,1800
7.39177,20.1761,366,1799
7.39494,20.2322,366,1798
7.3991,20.2882,366,1797
7.40153,20.3263,367,1796
7.40467,20.3833,367,1795
7.40882,20.4404,367,1794
7.41198,20.4964,367,1793
7.41512,20.5535,367,1792
7.41827,20.6105,367,1791
7.42143,20.6666,367,1789
7.42386,20.7046,367,1789
7.42702,20.7607,367,1788
7.43018,20.8167,367,1786
7.43332,20.8738,367,1785
7.43647,20.9309,367,1784
7.43963,20.9869,367,1783
7.44277,21.044,367,1782
7.4452,21.082,367,1781
7.44836,21.1381,367,1780
7.45152,21.1941,368,1779
7.45467,21.2512,368,1778
7.45781,21.3082,368,1777
7.46097,21.3643,368,1775
7.46412,21.4213,368,1774
7.46655,21.4594,368,1774
7.46971,21.5154,368,1772
7.47285,21.5725,368,1771
7.47602,21.6285,368,1770
7.47916,21.6856,368,1769
7.48332,21.7416,368,1768
7.48647,21.7987,368,1767
7.48891,21.8357,368,1766
7.49206,21.8928,368,1765
7.4952,21.9498,368,1764
7.49936,22.0059,368,1763
7.50251,22.063,369,1761
7.50565,22.12,369,1760
7.50983,22.1751,369,1759
7.51226,22.2131,369,1758
7.5154,22.2702,369,1757
7.51855,22.3272,369,1756
7.52171,22.3833,369,1755
7.52484,22.4413,369,1754
7.52698,22.4984,369,1753
7.52813,22.5554,369,1752
7.52956,22.5934,369,1751
7.5297,22.6504,369,1750
7.53085,22.7075,369,1749
7.53199,22.7645,369,1747
7.53216,22.8205,369,1746
7.5333,22.8775,369,1745
7.53346,22.9335,369,1744
7.53389,22.9715,369,1743
7.53405,23.0275,369,1742
7.53518,23.0856,369,1741
7.53534,23.1416,369,1740
7.53649,23.1986,369,1739
7.53663,23.2556,369,1738
7.5378,23.3116,369,1737
7.53823,23.3496,369,1736
7.53837,23.4067,369,1735
7.53952,23.4637,369,1733
7.54066,23.5207,369,1732
7.54082,23.5767,369,1731
7.54197,23.6337,369,1730
7.54311,23.6908,369,1729
7.54356,23.7278,369,1728
7.5437,23.7848,369,1727
7.54485,23.8418,369,1726
7.54501,23.8978,369,1725
7.54616,23.9548,369,1724
7.54732,24.0109,369,1723
7.54746,24.0679,369,1721
7.54789,24.1059,369,1721
7.54904,24.1629,369,1719
7.5502,24.2189,370,1718
7.55134,24.276,370,1717
7.55149,24.333,370,1716
7.55265,24.389,370,1715
7.55379,24.446,370,1714
7.55422,24.484,370,1713
7.55558,24.527,370,1712
7.55613,24.5571,370,1712
7.55674,24.5831,370,1711
7.55828,24.6141,370,1710
7.55877,24.6481,370,1710
7.56015,24.6891,370,1709
7.56069,24.7201,370,1708
7.56194,24.7702,370,1707
7.56414,24.8232,370,1706
7.56535,24.8762,370,1705
7.56652,24.9313,370,1704
7.56768,24.9873,370,1703
7.56984,25.0433,370,1702
7.57029,25.0803,370,1701
7.57145,25.1363,370,1700
7.57259,25.1934,370,1699
7.57474,25.2504,370,1698
7.5759,25.3064,370,1697
7.57705,25.3635,370,1695
7.57921,25.4195,370,1694
7.57964,25.4575,370,1694
7.58178,25.5145,370,1692
7.58294,25.5706,370,1691
7.58409,25.6276,370,1690
7.58625,25.6836,370,1689
7.58739,25.7407,370,1688
7.58954,25.7977,370,1687
7.59098,25.8347,370,1686
7.59213,25.8917,370,1685
7.59429,25.9478,370,1684
7.59544,26.0048,370,1683
7.59758,26.0618,370,1682
7.59873,26.1189,370,1680
7.60089,26.1749,371,1679
7.60232,26.2129,371,1678
7.60348,26.269,371,1677
7.60462,26.326,371,1676
7.60677,26.383,371,1675
7.60891,26.4401,371,1674
7.61006,26.4971,371,1673
7.61222,26.5531,371,1672
7.61265,26.5911,371,1671
7.61479,26.6482,371,1670
7.61594,26.7052,371,1669
7.6181,26.7612,371,1668
7.62025,26.8183,371,1666
7.62141,26.8743,371,1665
7.62357,26.9303,371,1664
7.625,26.9684,371,1663
7.62614,27.0254,371,1662
7.6283,27.0814,371,1661
7.62943,27.1394,371,1660
7.63159,27.1955,371,1659
7.63275,27.2515,371,1658
7.6349,27.3085,371,1657
7.63633,27.3466,371,1656
7.63747,27.4036,371,1655
7.63962,27.4606,371,1654
7.64078,27.5167,371,1652
7.64294,27.5727,371,1651
7.64509,27.6297,371,1650
7.64625,27.6858,371,1649
7.64766,27.7248,371,1648
7.64882,27.7808,371,1647
7.65098,27.8368,372,1646
7.65313,27.8939,372,1645
7.65427,27.9509,372,1644
7.65642,28.0079,372,1643
7.65858,28.064,372,1641
7.66001,28.102,372,1641
7.66215,28.159,372,1640
